lead_time,adults,children,average_daily_rate,total_of_special_requests,stays_in_weekend_nights,stays_in_week_nights,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,required_car_parking_spaces
61,2,0.0,62.0,0,2,2,0,0,0,0,0
61,2,0.0,62.0,0,2,2,0,0,0,0,0
61,2,0.0,62.0,0,2,2,0,0,0,0,0
3,1,0.0,0.0,0,2,2,0,0,0,0,0
26,2,0.0,116.85,1,2,4,0,0,0,0,0
14,2,0.0,113.14,3,2,5,0,0,1,0,0
61,2,0.0,62.0,0,2,2,0,0,0,0,0
61,2,0.0,62.0,0,2,2,0,0,0,0,0
1,0,0.0,0.0,0,2,0,0,0,0,0,0
55,2,0.0,75.0,0,2,0,0,0,0,0,0
55,2,0.0,75.0,0,2,0,0,0,0,0,0
55,2,0.0,75.0,0,2,0,0,0,0,0,0
1,1,0.0,75.0,0,2,0,0,0,0,0,0
1,1,0.0,6.0,0,2,0,0,0,0,0,0
55,2,0.0,75.0,0,2,0,0,0,0,0,0
55,2,0.0,75.0,0,2,0,0,0,0,0,0
1,1,0.0,6.0,0,2,0,0,0,0,0,0
0,1,0.0,6.0,0,2,0,0,0,0,0,0
1,1,0.0,75.0,0,2,0,0,0,0,0,0
4,1,0.0,119.0,1,1,0,0,0,1,0,0
28,2,0.0,79.25,1,1,0,0,0,0,0,0
7,2,0.0,124.0,1,1,0,0,0,0,0,0
32,2,0.0,103.5,2,1,1,0,0,0,0,0
6,1,0.0,104.5,2,1,1,0,0,0,0,0
3,1,0.0,123.5,2,1,1,0,0,0,0,0
3,1,0.0,123.5,2,1,1,0,0,0,0,0
0,2,0.0,118.8,0,1,1,0,0,0,0,0
9,2,0.0,116.04,0,1,4,0,0,0,0,0
18,2,0.0,143.0,1,1,5,0,0,0,0,0
1,2,0.0,200.0,0,0,2,0,0,0,0,0
11,2,1.0,78.94,2,0,4,0,0,0,0,0
11,2,0.0,78.94,1,0,4,0,0,0,0,0
164,2,0.0,93.5,2,1,5,0,0,0,0,0
86,2,0.0,110.0,0,0,2,0,0,0,0,0
69,2,0.0,62.0,0,0,2,0,0,0,0,0
86,2,0.0,110.0,0,0,2,0,0,0,0,0
86,2,0.0,100.0,0,0,2,0,0,0,0,0
86,2,0.0,110.0,0,0,2,0,0,0,0,0
55,2,0.0,100.0,0,0,2,0,0,0,0,0
69,2,0.0,62.0,0,0,2,0,0,0,0,0
85,2,0.0,110.0,0,0,2,0,0,0,0,0
69,2,0.0,62.0,0,0,2,0,0,0,0,0
1,2,0.0,142.0,1,0,2,0,0,0,0,0
86,2,0.0,100.0,0,0,2,0,0,0,0,0
86,2,0.0,110.0,0,0,2,0,0,0,0,0
86,2,0.0,110.0,0,0,2,0,0,0,0,0
86,2,0.0,110.0,0,0,2,0,0,0,0,0
69,2,0.0,62.0,0,0,2,0,0,0,0,0
85,2,0.0,110.0,0,0,2,0,0,0,0,0
86,2,0.0,110.0,0,0,2,0,0,0,0,0
86,2,0.0,100.0,0,0,2,0,0,0,0,0
18,2,0.0,93.0,0,0,4,0,0,0,0,0
15,2,0.0,58.35,1,0,4,0,0,0,0,0
6,2,0.0,111.6,0,0,1,0,0,0,0,0
6,1,0.0,102.6,0,0,1,0,0,0,0,0
87,2,0.0,100.0,0,0,1,0,0,1,0,0
6,2,0.0,111.6,0,0,1,0,0,0,0,0
9,1,0.0,95.0,2,0,1,0,0,0,0,0
6,2,0.0,111.6,0,0,1,0,0,0,0,0
9,1,0.0,95.0,2,0,1,0,0,0,0,0
44,2,0.0,126.0,0,0,2,0,0,0,0,0
44,2,0.0,126.0,0,0,2,0,0,0,0,0
44,2,0.0,126.0,0,0,2,0,0,0,0,0
44,2,0.0,126.0,0,0,2,0,0,0,0,0
44,2,0.0,126.0,0,0,2,0,0,0,0,0
44,2,0.0,126.0,0,0,2,0,0,0,0,0
44,2,0.0,126.0,0,0,2,0,0,0,0,0
44,2,0.0,126.0,0,0,2,0,0,0,0,0
44,2,0.0,126.0,0,0,2,0,0,0,0,0
44,2,0.0,126.0,0,0,2,0,0,0,0,0
44,2,0.0,126.0,0,0,2,0,0,0,0,0
44,2,0.0,126.0,0,0,2,0,0,0,0,0
44,2,0.0,126.0,0,0,2,0,0,0,0,0
44,2,0.0,126.0,0,0,2,0,0,0,0,0
44,2,0.0,126.0,0,0,2,0,0,0,0,0
44,2,0.0,126.0,0,0,2,0,0,0,0,0
44,2,0.0,126.0,0,0,2,0,0,0,0,0
44,2,0.0,126.0,0,0,2,0,0,0,0,0
44,2,0.0,126.0,0,0,2,0,0,0,0,0
44,2,0.0,126.0,0,0,2,0,0,0,0,0
44,2,0.0,126.0,0,0,2,0,0,0,0,0
44,2,0.0,126.0,0,0,2,0,0,0,0,0
44,2,0.0,126.0,0,0,2,0,0,0,0,0
17,2,0.0,103.5,1,2,8,0,0,0,0,0
44,2,0.0,126.0,0,0,2,0,0,0,0,0
44,2,0.0,126.0,0,0,2,0,0,0,0,0
5,2,0.0,124.0,1,0,2,0,0,0,0,0
21,2,0.0,65.55,0,1,3,0,0,0,0,0
21,1,0.0,58.65,1,1,3,0,0,0,0,0
22,2,0.0,147.75,2,1,3,0,0,0,0,0
15,2,0.0,116.75,0,1,3,0,0,0,0,0
48,2,0.0,90.0,0,1,2,0,0,0,0,0
168,2,0.0,60.0,0,0,2,0,0,0,0,0
87,2,0.0,100.0,0,0,2,0,0,0,0,0
87,1,0.0,100.0,0,0,2,0,0,0,0,0
8,1,0.0,118.5,1,0,2,0,0,0,0,0
48,2,0.0,90.0,0,1,2,0,0,0,0,0
48,2,0.0,90.0,0,1,2,0,0,0,0,0
168,2,0.0,60.0,0,0,2,0,0,0,0,0
72,2,0.0,126.0,0,0,2,0,0,0,0,0
87,1,0.0,100.0,0,0,2,0,0,0,0,0
87,1,0.0,100.0,0,0,2,0,0,0,0,0
168,2,0.0,60.0,0,0,2,0,0,0,0,0
168,2,0.0,60.0,0,0,2,0,0,0,0,0
72,2,0.0,126.0,0,0,2,0,0,0,0,0
168,2,0.0,60.0,0,0,2,0,0,0,0,0
87,1,0.0,100.0,0,0,2,0,0,0,0,0
87,1,0.0,100.0,0,0,2,0,0,0,0,0
8,1,0.0,118.5,1,0,2,0,0,0,0,0
38,2,0.0,100.0,0,1,2,0,0,0,0,0
6,2,0.0,127.0,0,1,2,0,0,0,0,0
18,2,0.0,116.75,1,2,2,0,0,1,0,0
28,2,0.0,113.79,1,2,5,0,0,0,0,0
28,2,0.0,113.79,2,2,5,0,0,0,0,0
17,2,0.0,126.0,0,0,2,0,0,0,0,0
168,2,0.0,60.0,0,0,2,0,0,0,0,0
168,2,0.0,0.0,0,0,2,0,0,0,0,0
17,2,0.0,126.0,0,0,2,0,0,0,0,0
87,1,0.0,100.0,0,0,2,0,0,0,0,0
168,2,0.0,60.0,0,0,2,0,0,0,0,0
2,1,0.0,98.0,0,0,2,0,0,0,0,0
9,2,0.0,105.0,2,0,1,0,0,0,0,0
87,2,0.0,100.0,0,0,1,0,0,0,0,0
87,1,0.0,100.0,0,0,1,0,0,0,0,0
87,1,0.0,90.0,0,0,1,0,0,0,0,0
17,2,0.0,76.81,1,0,1,0,0,0,0,0
87,2,0.0,100.0,0,0,1,0,0,0,0,0
168,2,0.0,60.0,0,0,2,0,0,0,0,0
168,2,0.0,60.0,0,0,2,0,0,0,0,0
168,2,0.0,60.0,0,0,2,0,0,0,0,0
87,1,0.0,100.0,0,0,2,0,0,0,0,0
87,1,0.0,100.0,0,0,2,0,0,0,0,0
72,2,0.0,126.0,0,0,2,0,0,0,0,0
87,1,0.0,100.0,0,0,2,0,0,0,0,0
168,2,0.0,60.0,0,0,2,0,0,0,0,0
7,2,0.0,138.0,2,0,2,0,0,0,0,0
8,1,0.0,118.5,1,0,2,0,0,0,0,0
65,2,0.0,86.0,0,2,1,0,0,0,0,0
65,2,0.0,86.0,0,2,1,0,0,0,0,0
65,2,0.0,86.0,0,2,1,0,0,0,0,0
65,2,0.0,86.0,0,2,1,0,0,0,0,0
65,2,0.0,86.0,0,2,1,0,0,0,0,0
28,2,0.0,117.0,1,2,1,0,0,0,0,0
65,2,0.0,86.0,0,2,1,0,0,0,0,0
65,2,0.0,86.0,0,2,1,0,0,0,0,0
65,2,0.0,86.0,0,2,1,0,0,0,0,0
65,2,0.0,86.0,0,2,1,0,0,0,0,0
65,2,0.0,86.0,0,2,1,0,0,0,0,0
68,2,0.0,62.0,0,2,2,0,0,0,0,0
68,2,0.0,62.0,0,2,2,0,0,0,0,0
68,2,0.0,62.0,0,2,2,0,0,0,0,0
68,2,0.0,62.0,0,2,2,0,0,0,0,0
68,2,0.0,62.0,0,2,2,0,0,0,0,0
10,2,0.0,136.14,2,2,5,0,0,0,0,0
30,2,0.0,94.5,1,2,0,0,0,0,0,0
90,2,0.0,89.25,0,2,1,0,0,0,0,0
40,2,0.0,94.5,2,2,3,0,0,0,0,0
40,1,0.0,85.5,2,2,3,0,0,0,0,0
135,2,0.0,90.0,0,1,2,0,0,0,0,0
135,2,0.0,90.0,0,1,2,0,0,0,0,0
38,2,0.0,94.5,2,1,3,0,0,0,0,0
12,1,0.0,65.0,0,1,3,0,0,0,0,0
14,3,0.0,100.87,0,1,2,0,0,0,0,0
34,1,0.0,65.0,0,0,1,0,0,0,0,0
34,1,0.0,65.0,0,0,1,0,0,0,0,0
54,1,0.0,85.5,2,0,1,0,0,0,0,0
33,1,0.0,85.5,2,0,2,0,0,0,0,0
76,1,0.0,64.6,0,0,3,0,0,0,0,0
13,1,0.0,114.0,1,0,1,0,0,0,0,0
8,1,0.0,127.8,0,0,2,0,0,0,0,0
13,1,0.0,114.0,1,0,1,0,0,0,0,0
13,1,0.0,114.0,1,0,1,0,0,0,0,0
19,2,2.0,155.0,2,0,1,0,0,0,0,0
76,2,0.0,62.0,0,0,2,0,0,0,0,0
76,2,0.0,62.0,0,0,2,0,0,0,0,0
72,2,0.0,89.25,0,0,2,0,0,0,0,0
152,3,0.0,136.68,0,2,4,0,0,0,0,0
155,3,0.0,126.48,0,2,4,0,0,0,0,0
12,2,0.0,152.0,1,0,1,0,0,0,0,0
26,2,0.0,117.67,1,0,3,0,0,0,0,0
162,1,0.0,60.0,0,0,3,0,0,1,0,0
162,2,0.0,70.0,0,0,3,0,0,0,0,0
97,2,0.0,102.0,0,0,3,0,0,0,0,0
72,2,0.0,108.0,0,0,1,0,0,0,0,0
72,2,0.0,108.0,0,0,1,0,0,0,0,0
72,2,0.0,108.0,0,0,1,0,0,0,0,0
79,2,0.0,89.25,0,0,1,0,0,0,0,0
72,2,0.0,108.0,0,0,1,0,0,0,0,0
72,2,0.0,108.0,0,0,1,0,0,0,0,0
74,1,0.0,80.0,0,0,2,0,0,0,0,0
74,1,0.0,80.0,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,1,0.0,80.0,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
27,2,0.0,124.0,2,0,2,0,0,0,0,0
74,1,0.0,80.0,0,0,2,0,0,0,0,0
74,1,0.0,80.0,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
27,2,0.0,124.0,2,0,2,0,0,0,0,0
74,1,0.0,80.0,0,0,2,0,0,0,0,0
74,1,0.0,80.0,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
27,2,0.0,124.0,2,0,2,0,0,0,0,0
74,1,0.0,80.0,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
22,2,0.0,124.0,1,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,1,0.0,80.0,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,1,0.0,80.0,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,1,0.0,80.0,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
49,2,0.0,94.5,1,1,2,0,0,0,0,0
24,2,0.0,124.0,1,1,2,0,0,0,0,0
116,2,0.0,96.05,1,1,2,0,0,0,0,0
24,2,0.0,124.0,2,1,2,0,0,0,0,0
116,2,0.0,96.05,0,1,2,0,0,0,0,0
87,2,0.0,89.25,0,1,2,0,0,0,0,0
116,1,0.0,76.92,1,1,2,0,0,0,0,0
27,2,0.0,120.9,0,2,2,0,0,0,0,0
74,1,0.0,80.0,0,0,2,0,0,0,0,0
74,2,0.0,101.5,0,0,2,0,0,0,0,0
74,1,0.0,80.0,0,0,2,0,0,0,0,0
16,2,0.0,154.4,1,2,3,0,0,0,0,0
19,2,0.0,124.0,2,0,1,0,0,0,0,0
19,2,0.0,124.0,2,0,1,0,0,0,0,0
108,2,0.0,98.25,0,2,1,0,0,0,0,0
75,2,0.0,62.0,0,2,2,0,0,0,0,0
75,2,0.0,62.0,0,2,2,0,0,0,0,0
75,2,0.0,62.0,0,2,2,0,0,0,0,0
75,2,0.0,62.0,0,2,2,0,0,0,0,0
75,2,0.0,62.0,0,2,2,0,0,0,0,0
75,2,0.0,62.0,0,2,2,0,0,0,0,0
75,2,0.0,62.0,0,2,2,0,0,0,0,0
75,2,0.0,62.0,0,2,2,0,0,0,0,0
75,2,0.0,62.0,0,2,2,0,0,0,0,0
75,2,0.0,62.0,0,2,2,0,0,0,0,0
75,2,0.0,62.0,0,2,2,0,0,0,0,0
75,2,0.0,62.0,0,2,2,0,0,0,0,0
75,2,0.0,62.0,0,2,2,0,0,0,0,0
75,2,0.0,62.0,0,2,2,0,0,0,0,0
26,2,0.0,119.87,1,2,4,0,0,0,0,0
28,2,0.0,116.56,2,2,3,0,0,0,0,0
28,2,0.0,116.56,2,2,3,0,0,0,0,0
141,2,0.0,90.0,0,1,0,0,0,0,0,0
141,2,0.0,90.0,0,1,0,0,0,0,0,0
141,2,0.0,90.0,0,1,0,0,0,0,0,0
22,2,0.0,124.0,0,2,2,0,0,0,0,0
15,2,2.0,174.0,2,2,2,0,0,0,0,0
19,2,0.0,48.0,0,1,1,0,0,0,0,0
19,2,0.0,48.0,0,1,1,0,0,0,0,0
19,2,0.0,48.0,0,1,1,0,0,0,0,0
60,2,0.0,48.0,0,1,1,0,0,0,0,0
19,2,0.0,48.0,0,1,1,0,0,0,0,0
60,2,0.0,48.0,0,1,1,0,0,0,0,0
60,2,0.0,48.0,0,1,1,0,0,0,0,0
60,1,0.0,0.0,0,1,1,0,0,0,0,0
60,2,0.0,48.0,0,1,1,0,0,0,0,0
42,1,0.0,85.5,2,1,3,0,0,0,0,0
37,2,0.0,145.8,2,1,3,0,0,0,0,0
37,2,0.0,145.8,2,1,3,0,0,0,0,0
98,2,0.0,71.4,0,1,3,0,0,0,0,0
70,1,0.0,62.18,2,0,1,0,0,1,0,0
20,2,0.0,124.0,2,0,3,0,0,1,0,0
71,2,0.0,95.0,0,0,3,0,0,0,0,0
71,2,0.0,127.0,0,0,3,0,0,0,0,0
71,2,0.0,127.0,0,0,3,0,0,0,0,0
13,2,0.0,124.0,2,0,3,0,0,0,0,0
77,2,0.0,116.94,0,0,4,0,0,0,0,0
27,3,0.0,128.2,1,0,1,0,0,1,0,0
27,2,0.0,99.2,0,0,1,0,0,0,0,0
83,1,0.0,60.0,0,0,2,0,0,0,0,0
83,1,0.0,60.0,0,0,2,0,0,0,0,0
83,2,0.0,62.0,0,0,2,0,0,0,0,0
86,2,0.0,120.0,0,0,2,0,0,0,0,0
86,2,0.0,120.0,0,0,2,0,0,0,0,0
86,2,0.0,120.0,0,0,2,0,0,0,0,0
86,2,0.0,120.0,0,0,2,0,0,0,0,0
26,2,2.0,231.0,1,1,3,0,0,0,0,0
31,2,0.0,200.0,2,0,2,0,0,0,0,0
20,2,0.0,160.0,0,1,2,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
35,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
192,2,0.0,19.15,0,2,3,0,0,0,0,0
192,2,0.0,19.15,0,2,3,0,0,0,0,0
35,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
35,2,0.0,170.0,0,2,3,0,0,0,0,0
35,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
192,2,0.0,19.15,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
35,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
35,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
35,2,0.0,170.0,0,2,3,0,0,0,0,0
35,2,0.0,170.0,0,2,3,0,0,0,0,0
35,2,0.0,170.0,0,2,3,0,0,0,0,0
35,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
35,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
87,2,0.0,170.0,0,2,3,0,0,0,0,0
192,2,0.0,19.15,0,2,3,0,0,0,0,0
23,2,2.0,250.0,1,0,1,0,0,1,0,0
88,2,0.0,170.0,0,2,2,0,0,0,0,0
88,2,0.0,170.0,0,2,2,0,0,0,0,0
88,2,0.0,170.0,0,2,2,0,0,0,0,0
88,2,0.0,170.0,0,2,2,0,0,0,0,0
88,2,0.0,170.0,0,2,2,0,0,0,0,0
88,2,0.0,170.0,0,2,2,0,0,0,0,0
88,2,0.0,170.0,0,2,2,0,0,0,0,0
88,2,0.0,170.0,0,2,2,0,0,0,0,0
88,2,0.0,170.0,0,2,2,0,0,0,0,0
88,2,0.0,170.0,0,2,2,0,0,0,0,0
88,2,0.0,170.0,0,2,2,0,0,0,0,0
88,2,0.0,170.0,0,2,2,0,0,0,0,0
88,2,0.0,170.0,0,2,2,0,0,0,0,0
88,2,0.0,170.0,0,2,2,0,0,0,0,0
88,2,0.0,170.0,0,2,2,0,0,0,0,0
88,2,0.0,170.0,0,2,2,0,0,0,0,0
88,2,0.0,170.0,0,2,2,0,0,0,0,0
88,2,0.0,170.0,0,2,2,0,0,0,0,0
88,2,0.0,170.0,0,2,2,0,0,0,0,0
88,2,0.0,170.0,0,2,2,0,0,0,0,0
88,2,0.0,170.0,0,2,2,0,0,0,0,0
88,2,0.0,170.0,0,2,2,0,0,0,0,0
88,2,0.0,170.0,0,2,2,0,0,0,0,0
88,2,0.0,170.0,0,2,2,0,0,0,0,0
88,2,0.0,170.0,0,2,2,0,0,0,0,0
88,2,0.0,170.0,0,2,2,0,0,0,0,0
88,2,0.0,170.0,0,2,2,0,0,0,0,0
88,2,0.0,170.0,0,2,2,0,0,0,0,0
88,2,0.0,170.0,0,2,2,0,0,0,0,0
88,2,0.0,170.0,0,2,2,0,0,0,0,0
88,2,0.0,170.0,0,2,2,0,0,0,0,0
88,2,0.0,170.0,0,2,2,0,0,0,0,0
88,2,0.0,170.0,0,2,2,0,0,0,0,0
88,2,0.0,170.0,0,2,2,0,0,0,0,0
88,2,0.0,170.0,0,2,2,0,0,0,0,0
88,2,0.0,170.0,0,2,2,0,0,0,0,0
88,2,0.0,170.0,0,2,2,0,0,0,0,0
88,2,0.0,170.0,0,2,2,0,0,0,0,0
33,2,0.0,57.92,1,2,3,0,0,0,0,0
53,3,0.0,167.22,1,2,3,0,0,0,0,0
33,2,0.0,57.92,1,2,3,0,0,0,0,0
89,1,0.0,170.0,0,1,0,0,0,0,0,0
89,1,0.0,170.0,0,1,0,0,0,0,0,0
89,1,0.0,170.0,0,1,0,0,0,0,0,0
89,1,0.0,170.0,0,1,0,0,0,0,0,0
89,1,0.0,170.0,0,1,0,0,0,0,0,0
89,1,0.0,170.0,0,1,0,0,0,0,0,0
89,1,0.0,170.0,0,1,0,0,0,0,0,0
90,1,0.0,170.0,0,1,0,0,0,0,0,0
90,1,0.0,170.0,0,1,0,0,0,0,0,0
90,1,0.0,170.0,0,1,0,0,0,0,0,0
90,1,0.0,170.0,0,1,0,0,0,0,0,0
90,1,0.0,170.0,0,1,0,0,0,0,0,0
96,2,0.0,138.0,0,1,1,0,0,0,0,0
96,1,0.0,123.5,0,1,1,0,0,0,0,0
96,2,0.0,138.0,0,1,1,0,0,0,0,0
96,2,0.0,138.0,0,1,1,0,0,1,0,0
96,1,0.0,123.5,0,1,1,0,0,0,0,0
96,2,0.0,138.0,0,1,1,0,0,0,0,0
39,1,0.0,250.0,0,0,1,0,0,0,0,0
68,2,0.0,0.0,0,0,2,0,0,0,0,0
68,2,0.0,48.0,0,0,2,0,0,0,0,0
68,2,0.0,48.0,0,0,2,0,0,0,0,0
68,1,0.0,58.0,0,0,2,0,0,1,0,0
68,2,0.0,48.0,0,0,2,0,0,0,0,0
68,2,0.0,48.0,0,0,2,0,0,0,0,0
21,2,0.0,133.5,0,0,4,0,0,0,0,0
20,2,0.0,136.67,2,0,3,0,0,0,0,0
20,2,0.0,136.67,2,0,3,0,0,0,0,0
92,2,0.0,170.0,0,0,1,0,0,0,0,0
83,2,0.0,112.2,0,0,1,0,0,0,77,0
92,2,0.0,170.0,0,0,1,0,0,0,0,0
92,2,0.0,170.0,0,0,1,0,0,0,0,0
92,2,0.0,170.0,0,0,1,0,0,0,0,0
92,2,0.0,170.0,0,0,1,0,0,0,0,0
92,2,0.0,170.0,0,0,1,0,0,0,0,0
92,2,0.0,170.0,0,0,1,0,0,0,0,0
78,1,0.0,62.18,2,0,1,0,0,1,0,0
92,2,0.0,170.0,0,0,1,0,0,0,0,0
92,2,0.0,170.0,0,0,1,0,0,0,0,0
92,2,0.0,170.0,0,0,1,0,0,0,0,0
92,2,0.0,170.0,0,0,1,0,0,0,0,0
92,2,0.0,170.0,0,0,1,0,0,0,0,0
92,2,0.0,170.0,0,0,1,0,0,0,0,0
92,2,0.0,170.0,0,0,1,0,0,0,0,0
